trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,change_dummy,GDP Growth Rate,CPI,PPI_ppiip,PPI_ppi,PPI_qm,PPI_rmi,PPI_pi,PPI_cg,PPI_food,PPI_clothing,PPI_roeu,PPI_dcg,MS_m2_yoy,MS_m1_yoy,MS_m0_yoy,MS_cd,MS_qm,MS_ftd,MS_sd,MS_rests,SP_500_close_diff,SP500_Volume,US_Stock_P,US_Stock_D,US_Stock_E,US_Stock_CPI,US_Stock_Rate GS10,US_Stock_Price,US_Stock_Dividend,US_Stock_Earnings,US_Stock_CAPE,"Sentiment - (1 for pos, -1 for neg)"
4/1/16,3221.895,3213.674,3222.612,3165.856,3218.088,3.807,0.1183,118122139,127050098.5,1,1.4,102.33,96.62,95.51,87.02,92.34,97.51,99.79,100.67,100.74,99.48,98.29,12.84,22.92,5.97,349101.67,1031704.75,303423.88,577489.72,150791.14,-21.49,655072832,2075.54,44.07,86.6,239.261,1.81,2191.76,46.54,91.45,25.92,-1
4/5/16,3264.486,3211.305,3271.93,3205.207,3221.895,42.591,1.3219,146047772,159296543.7,1,1.4,102.33,96.62,95.51,87.02,92.34,97.51,99.79,100.67,100.74,99.48,98.29,12.84,22.92,5.97,349101.67,1031704.75,303423.88,577489.72,150791.14,24.75,666243840,2075.54,44.07,86.6,239.261,1.81,2191.76,46.54,91.45,25.92,1
4/6/16,3257.528,3250.522,3267.64,3236.196,3264.486,-6.958,-0.2131,120196305,137206268.6,0,1.4,102.33,96.62,95.51,87.02,92.34,97.51,99.79,100.67,100.74,99.48,98.29,12.84,22.92,5.97,349101.67,1031704.75,303423.88,577489.72,150791.14,-5.69,581334912,2075.54,44.07,86.6,239.261,1.81,2191.76,46.54,91.45,25.92,1
4/7/16,3209.29,3266.288,3270.82,3208.644,3257.528,-48.238,-1.4808,112409467,128273067.7,0,1.4,102.33,96.62,95.51,87.02,92.34,97.51,99.79,100.67,100.74,99.48,98.29,12.84,22.92,5.97,349101.67,1031704.75,303423.88,577489.72,150791.14,5.61,618328704,2075.54,44.07,86.6,239.261,1.81,2191.76,46.54,91.45,25.92,1
4/8/16,3185.726,3189.846,3197.774,3163.305,3209.29,-23.564,-0.7342,101005625,113920716.5,0,1.4,102.33,96.62,95.51,87.02,92.34,97.51,99.79,100.67,100.74,99.48,98.29,12.84,22.92,5.97,349101.67,1031704.75,303423.88,577489.72,150791.14,-19.73,534874816,2075.54,44.07,86.6,239.261,1.81,2191.76,46.54,91.45,25.92,1
4/11/16,3230.096,3213.507,3251.572,3213.507,3185.726,44.37,1.3928,125212709,142759491.3,1,1.4,102.33,96.62,95.51,87.02,92.34,97.51,99.79,100.67,100.74,99.48,98.29,12.84,22.92,5.97,349101.67,1031704.75,303423.88,577489.72,150791.14,-20.7,586585536,2075.54,44.07,86.6,239.261,1.81,2191.76,46.54,91.45,25.92,1
4/12/16,3218.45,3227.367,3232.264,3198.903,3230.096,-11.646,-0.3605,92869437,99086557.95,0,1.4,102.33,96.62,95.51,87.02,92.34,97.51,99.79,100.67,100.74,99.48,98.29,12.84,22.92,5.97,349101.67,1031704.75,303423.88,577489.72,150791.14,-0.36,590880256,2075.54,44.07,86.6,239.261,1.81,2191.76,46.54,91.45,25.92,1
4/13/16,3261.383,3237.858,3296.523,3237.858,3218.45,42.933,1.334,195613866,200159601.3,1,1.4,102.33,96.62,95.51,87.02,92.34,97.51,99.79,100.67,100.74,99.48,98.29,12.84,22.92,5.97,349101.67,1031704.75,303423.88,577489.72,150791.14,2.05,631117120,2075.54,44.07,86.6,239.261,1.81,2191.76,46.54,91.45,25.92,1
4/14/16,3275.832,3277.098,3286.072,3252.05,3261.383,14.449,0.443,113157327,117989443.5,1,1.4,102.33,96.62,95.51,87.02,92.34,97.51,99.79,100.67,100.74,99.48,98.29,12.84,22.92,5.97,349101.67,1031704.75,303423.88,577489.72,150791.14,-13.61,563171264,2075.54,44.07,86.6,239.261,1.81,2191.76,46.54,91.45,25.92,1
4/15/16,3272.205,3279.857,3282.985,3261.73,3275.832,-3.627,-0.1107,99807529,107963982.3,0,1.4,102.33,96.62,95.51,87.02,92.34,97.51,99.79,100.67,100.74,99.48,98.29,12.84,22.92,5.97,349101.67,1031704.75,303423.88,577489.72,150791.14,-6.46,693621632,2075.54,44.07,86.6,239.261,1.81,2191.76,46.54,91.45,25.92,1
4/18/16,3228.453,3252.671,3252.671,3221.662,3272.205,-43.752,-1.3371,97090069,103956150.1,0,1.4,102.33,96.62,95.51,87.02,92.34,97.51,99.79,100.67,100.74,99.48,98.29,12.84,22.92,5.97,349101.67,1031704.75,303423.88,577489.72,150791.14,-1.6,548081408,2075.54,44.07,86.6,239.261,1.81,2191.76,46.54,91.45,25.92,1
4/19/16,3238.303,3243.971,3250.725,3221.577,3228.453,9.85,0.3051,80871440,90976236.26,1,1.4,102.33,96.62,95.51,87.02,92.34,97.51,99.79,100.67,100.74,99.48,98.29,12.84,22.92,5.97,349101.67,1031704.75,303423.88,577489.72,150791.14,10.92,590645248,2075.54,44.07,86.6,239.261,1.81,2191.76,46.54,91.45,25.92,1
4/20/16,3181.026,3244.142,3248.422,3107.369,3238.303,-57.277,-1.7687,162207858,172324694.5,0,1.4,102.33,96.62,95.51,87.02,92.34,97.51,99.79,100.67,100.74,99.48,98.29,12.84,22.92,5.97,349101.67,1031704.75,303423.88,577489.72,150791.14,-0.1,605036480,2075.54,44.07,86.6,239.261,1.81,2191.76,46.54,91.45,25.92,1
4/21/16,3160.603,3160.796,3198.557,3150.94,3181.026,-20.423,-0.642,104752651,110324379,0,1.4,102.33,96.62,95.51,87.02,92.34,97.51,99.79,100.67,100.74,99.48,98.29,12.84,22.92,5.97,349101.67,1031704.75,303423.88,577489.72,150791.14,3.79,652614464,2075.54,44.07,86.6,239.261,1.81,2191.76,46.54,91.45,25.92,1
4/22/16,3174.901,3142.561,3175.38,3137.993,3160.603,14.298,0.4524,77078492,82442921.9,1,1.4,102.33,96.62,95.51,87.02,92.34,97.51,99.79,100.67,100.74,99.48,98.29,12.84,22.92,5.97,349101.67,1031704.75,303423.88,577489.72,150791.14,-3.91,706001536,2075.54,44.07,86.6,239.261,1.81,2191.76,46.54,91.45,25.92,1
4/25/16,3162.033,3164.738,3172.269,3137.113,3174.901,-12.868,-0.4053,67519351,74734848.04,0,1.4,102.33,96.62,95.51,87.02,92.34,97.51,99.79,100.67,100.74,99.48,98.29,12.84,22.92,5.97,349101.67,1031704.75,303423.88,577489.72,150791.14,-3.45,544817664,2075.54,44.07,86.6,239.261,1.81,2191.76,46.54,91.45,25.92,1
4/26/16,3179.161,3159.771,3181.095,3150.404,3162.033,17.128,0.5417,59020734,68871554.17,1,1.4,102.33,96.62,95.51,87.02,92.34,97.51,99.79,100.67,100.74,99.48,98.29,12.84,22.92,5.97,349101.67,1031704.75,303423.88,577489.72,150791.14,19.34,600619072,2075.54,44.07,86.6,239.261,1.81,2191.76,46.54,91.45,25.92,1
4/27/16,3165.916,3181.931,3188.826,3162.691,3179.161,-13.245,-0.4166,60004147,70620406,0,1.4,102.33,96.62,95.51,87.02,92.34,97.51,99.79,100.67,100.74,99.48,98.29,12.84,22.92,5.97,349101.67,1031704.75,303423.88,577489.72,150791.14,10.51,674136320,2075.54,44.07,86.6,239.261,1.81,2191.76,46.54,91.45,25.92,1
4/28/16,3160.581,3169.333,3174.766,3135.643,3165.916,-5.335,-0.1685,69870660,78876767.22,0,1.4,102.33,96.62,95.51,87.02,92.34,97.51,99.79,100.67,100.74,99.48,98.29,12.84,22.92,5.97,349101.67,1031704.75,303423.88,577489.72,150791.14,1.93,689625600,2075.54,44.07,86.6,239.261,1.81,2191.76,46.54,91.45,25.92,1
4/29/16,3156.745,3153.537,3171.289,3149.397,3160.581,-3.836,-0.1214,58029776,70807704.22,0,1.4,102.33,96.62,95.51,87.02,92.34,97.51,99.79,100.67,100.74,99.48,98.29,12.84,22.92,5.97,349101.67,1031704.75,303423.88,577489.72,150791.14,12.25,887373760,2075.54,44.07,86.6,239.261,1.81,2191.76,46.54,91.45,25.92,1
5/3/16,3213.54,3159.823,3218.485,3151.405,3156.745,56.795,1.7992,98164835,115733867.6,1,1.4,102.04,97.2,96.3,90.4,92.8,98.2,99.8,100.6,100.7,99.7,98.3,11.81,23.66,6.27,361469.99,1037444.41,302474.13,577996.21,156974.07,0.49,635573824,2065.55,44.27,86.76,240.229,1.81,2172.42,46.56,91.25,25.69,1
5/4/16,3209.461,3203.465,3222.882,3198.292,3213.54,-4.079,-0.1269,90862408,97797134.81,0,1.4,102.04,97.2,96.3,90.4,92.8,98.2,99.8,100.6,100.7,99.7,98.3,11.81,23.66,6.27,361469.99,1037444.41,302474.13,577996.21,156974.07,-6.51,627049792,2065.55,44.27,86.76,240.229,1.81,2172.42,46.56,91.25,25.69,1
5/5/16,3213.92,3204.169,3217.282,3196.566,3209.461,4.459,0.1389,74733681,83946496.91,1,1.4,102.04,97.2,96.3,90.4,92.8,98.2,99.8,100.6,100.7,99.7,98.3,11.81,23.66,6.27,361469.99,1037444.41,302474.13,577996.21,156974.07,-1.55,596503936,2065.55,44.27,86.76,240.229,1.81,2172.42,46.56,91.25,25.69,1
5/6/16,3130.354,3213.136,3216.893,3130.147,3213.92,-83.566,-2.6001,108680240,119265216.1,0,1.4,102.04,97.2,96.3,90.4,92.8,98.2,99.8,100.6,100.7,99.7,98.3,11.81,23.66,6.27,361469.99,1037444.41,302474.13,577996.21,156974.07,-25.7,588466688,2065.55,44.27,86.76,240.229,1.81,2172.42,46.56,91.25,25.69,1
5/9/16,3065.615,3115.43,3115.43,3055.005,3130.354,-64.739,-2.0681,99230477,100409213.5,0,1.4,102.04,97.2,96.3,90.4,92.8,98.2,99.8,100.6,100.7,99.7,98.3,11.81,23.66,6.27,361469.99,1037444.41,302474.13,577996.21,156974.07,19.93,557478400,2065.55,44.27,86.76,240.229,1.81,2172.42,46.56,91.25,25.69,-1
5/10/16,3069.112,3055.211,3084.724,3055.183,3065.615,3.497,0.1141,68849935,70650764.15,1,1.4,102.04,97.2,96.3,90.4,92.8,98.2,99.8,100.6,100.7,99.7,98.3,11.81,23.66,6.27,361469.99,1037444.41,302474.13,577996.21,156974.07,0.35,520496992,2065.55,44.27,86.76,240.229,1.81,2172.42,46.56,91.25,25.69,-1
5/11/16,3082.808,3080.636,3102.876,3063.088,3069.112,13.696,0.4463,81794258,87323408.34,1,1.4,102.04,97.2,96.3,90.4,92.8,98.2,99.8,100.6,100.7,99.7,98.3,11.81,23.66,6.27,361469.99,1037444.41,302474.13,577996.21,156974.07,17.5,580146240,2065.55,44.27,86.76,240.229,1.81,2172.42,46.56,91.25,25.69,-1
5/12/16,3090.137,3059.383,3095.348,3035.022,3082.808,7.329,0.2377,78765726,81418792.61,1,1.4,102.04,97.2,96.3,90.4,92.8,98.2,99.8,100.6,100.7,99.7,98.3,11.81,23.66,6.27,361469.99,1037444.41,302474.13,577996.21,156974.07,-20.05,588764672,2065.55,44.27,86.76,240.229,1.81,2172.42,46.56,91.25,25.69,-1
5/13/16,3074.935,3081.679,3103.095,3064.691,3090.137,-15.202,-0.492,62629755,65850995.65,0,1.4,102.04,97.2,96.3,90.4,92.8,98.2,99.8,100.6,100.7,99.7,98.3,11.81,23.66,6.27,361469.99,1037444.41,302474.13,577996.21,156974.07,19.45,575411968,2065.55,44.27,86.76,240.229,1.81,2172.42,46.56,91.25,25.69,-1
5/16/16,3095.308,3064.526,3095.555,3053.661,3074.935,20.373,0.6626,59461856,64405200.02,1,1.4,102.04,97.2,96.3,90.4,92.8,98.2,99.8,100.6,100.7,99.7,98.3,11.81,23.66,6.27,361469.99,1037444.41,302474.13,577996.21,156974.07,-0.42,567350592,2065.55,44.27,86.76,240.229,1.81,2172.42,46.56,91.25,25.69,-1
5/17/16,3086.024,3095.522,3105.201,3073.459,3095.308,-9.284,-0.2999,65278125,75389385.46,0,1.4,102.04,97.2,96.3,90.4,92.8,98.2,99.8,100.6,100.7,99.7,98.3,11.81,23.66,6.27,361469.99,1037444.41,302474.13,577996.21,156974.07,7.59,686714880,2065.55,44.27,86.76,240.229,1.81,2172.42,46.56,91.25,25.69,-1
5/18/16,3068.035,3071.529,3072.612,3039.461,3086.024,-17.989,-0.5829,82715369,88458847.11,0,1.4,102.04,97.2,96.3,90.4,92.8,98.2,99.8,100.6,100.7,99.7,98.3,11.81,23.66,6.27,361469.99,1037444.41,302474.13,577996.21,156974.07,-12.28,558238592,2065.55,44.27,86.76,240.229,1.81,2172.42,46.56,91.25,25.69,-1
5/19/16,3062.5,3060.342,3086.977,3058.145,3068.035,-5.535,-0.1804,60444166,68679060.39,0,1.4,102.04,97.2,96.3,90.4,92.8,98.2,99.8,100.6,100.7,99.7,98.3,11.81,23.66,6.27,361469.99,1037444.41,302474.13,577996.21,156974.07,4.28,590037248,2065.55,44.27,86.76,240.229,1.81,2172.42,46.56,91.25,25.69,-1
5/20/16,3078.218,3047.777,3078.531,3041.516,3062.5,15.718,0.5132,56080842,65124251.09,1,1.4,102.04,97.2,96.3,90.4,92.8,98.2,99.8,100.6,100.7,99.7,98.3,11.81,23.66,6.27,361469.99,1037444.41,302474.13,577996.21,156974.07,-28.02,697872768,2065.55,44.27,86.76,240.229,1.81,2172.42,46.56,91.25,25.69,-1
5/23/16,3087.222,3078.515,3098.478,3076.503,3078.218,9.004,0.2925,59697216,70337514.48,1,1.4,102.04,97.2,96.3,90.4,92.8,98.2,99.8,100.6,100.7,99.7,98.3,11.81,23.66,6.27,361469.99,1037444.41,302474.13,577996.21,156974.07,-14.48,524844096,2065.55,44.27,86.76,240.229,1.81,2172.42,46.56,91.25,25.69,1
5/24/16,3063.5556,3083.2441,3083.2571,3052.5905,3087.2225,-23.6669,-0.7666,58734385,61106015.45,0,1.4,102.04,97.2,96.3,90.4,92.8,98.2,99.8,100.6,100.7,99.7,98.3,11.81,23.66,6.27,361469.99,1037444.41,302474.13,577996.21,156974.07,0.44,557635712,2065.55,44.27,86.76,240.229,1.81,2172.42,46.56,91.25,25.69,1
5/25/16,3059.2259,3079.7486,3089.1022,3054.8697,3063.5556,-4.3297,-0.1413,56652803,63316562.53,0,1.4,102.04,97.2,96.3,90.4,92.8,98.2,99.8,100.6,100.7,99.7,98.3,11.81,23.66,6.27,361469.99,1037444.41,302474.13,577996.21,156974.07,-8.96,561713408,2065.55,44.27,86.76,240.229,1.81,2172.42,46.56,91.25,25.69,1
5/26/16,3064.211,3056.6,3072.524,3027.444,3059.225,4.986,0.163,60392981,65985183.92,1,1.4,102.04,97.2,96.3,90.4,92.8,98.2,99.8,100.6,100.7,99.7,98.3,11.81,23.66,6.27,361469.99,1037444.41,302474.13,577996.21,156974.07,0,474150688,2065.55,44.27,86.76,240.229,1.81,2172.42,46.56,91.25,25.69,1
5/27/16,3062.499,3059.732,3073.756,3052.179,3064.211,-1.712,-0.0559,60468750,59371777.08,0,1.4,102.04,97.2,96.3,90.4,92.8,98.2,99.8,100.6,100.7,99.7,98.3,11.81,23.66,6.27,361469.99,1037444.41,302474.13,577996.21,156974.07,2.1,508526976,2065.55,44.27,86.76,240.229,1.81,2172.42,46.56,91.25,25.69,1
5/30/16,3066.709,3056.313,3075.261,3037.664,3062.499,4.21,0.1375,63098579,63496565.01,1,1.4,102.04,97.2,96.3,90.4,92.8,98.2,99.8,100.6,100.7,99.7,98.3,11.81,23.66,6.27,361469.99,1037444.41,302474.13,577996.21,156974.07,-2.37,508526976,2065.55,44.27,86.76,240.229,1.81,2172.42,46.56,91.25,25.69,1
5/31/16,3169.559,3068.596,3170.926,3068.596,3066.709,102.85,3.3538,138863111,151398176,1,1.4,102.04,97.2,96.3,90.4,92.8,98.2,99.8,100.6,100.7,99.7,98.3,11.81,23.66,6.27,361469.99,1037444.41,302474.13,577996.21,156974.07,-5.93,904460864,2065.55,44.27,86.76,240.229,1.81,2172.42,46.56,91.25,25.69,1
6/1/16,3160.547,3172.961,3181.792,3159.817,3169.559,-9.012,-0.2843,113148482,131700821.2,0,1.4,101.88,97.4,96.5,91.8,93.9,98,99.9,100.6,101,100,98.3,11.78,24.59,7.19,380824.81,1046848.13,301673.99,587548.66,157625.48,6.13,556871680,2083.89,44.46,86.92,241.018,1.64,2184.54,46.61,91.12,25.84,1
6/2/16,3167.099,3158.025,3168.824,3151.065,3160.547,6.552,0.2073,86003427,97093625.34,1,1.4,101.88,97.4,96.5,91.8,93.9,98,99.9,100.6,101,100,98.3,11.78,24.59,7.19,380824.81,1046848.13,301673.99,587548.66,157625.48,-10.28,628071040,2083.89,44.46,86.92,241.018,1.64,2184.54,46.61,91.12,25.84,1
6/3/16,3189.325,3172.946,3201.749,3162.088,3167.099,22.226,0.7018,101491783,136332027.1,1,1.4,101.88,97.4,96.5,91.8,93.9,98,99.9,100.6,101,100,98.3,11.78,24.59,7.19,380824.81,1046848.13,301673.99,587548.66,157625.48,-2.72,568055936,2083.89,44.46,86.92,241.018,1.64,2184.54,46.61,91.12,25.84,1
6/6/16,3178.788,3192.779,3197.22,3168.554,3189.325,-10.537,-0.3304,76693751,101176231.4,0,1.4,101.88,97.4,96.5,91.8,93.9,98,99.9,100.6,101,100,98.3,11.78,24.59,7.19,380824.81,1046848.13,301673.99,587548.66,157625.48,-6.99,533129792,2083.89,44.46,86.92,241.018,1.64,2184.54,46.61,91.12,25.84,1
6/7/16,3177.053,3182.437,3186.616,3168.179,3178.788,-1.735,-0.0546,68928314,88711618.43,0,1.4,101.88,97.4,96.5,91.8,93.9,98,99.9,100.6,101,100,98.3,11.78,24.59,7.19,380824.81,1046848.13,301673.99,587548.66,157625.48,40.06,536135584,2083.89,44.46,86.92,241.018,1.64,2184.54,46.61,91.12,25.84,1
6/8/16,3163.986,3171.813,3174.971,3148.351,3177.053,-13.067,-0.4113,76291775,97682790.86,0,1.4,101.88,97.4,96.5,91.8,93.9,98,99.9,100.6,101,100,98.3,11.78,24.59,7.19,380824.81,1046848.13,301673.99,587548.66,157625.48,3.74,496883392,2083.89,44.46,86.92,241.018,1.64,2184.54,46.61,91.12,25.84,1
6/13/16,3066.341,3134.045,3145.605,3065.767,3163.986,-97.645,-3.0861,92975947,114091320,0,1.4,101.88,97.4,96.5,91.8,93.9,98,99.9,100.6,101,100,98.3,11.78,24.59,7.19,380824.81,1046848.13,301673.99,587548.66,157625.48,3.82,564069248,2083.89,44.46,86.92,241.018,1.64,2184.54,46.61,91.12,25.84,-1
6/14/16,3075.983,3058.443,3078.749,3055.655,3066.341,9.642,0.3144,66279457,78622305.35,1,1.4,101.88,97.4,96.5,91.8,93.9,98,99.9,100.6,101,100,98.3,11.78,24.59,7.19,380824.81,1046848.13,301673.99,587548.66,157625.48,-6.49,576817024,2083.89,44.46,86.92,241.018,1.64,2184.54,46.61,91.12,25.84,-1
6/15/16,3116.368,3043.957,3128.673,3042.232,3075.983,40.385,1.3129,87393257,106170177.9,1,1.4,101.88,97.4,96.5,91.8,93.9,98,99.9,100.6,101,100,98.3,11.78,24.59,7.19,380824.81,1046848.13,301673.99,587548.66,157625.48,6.77,575947584,2083.89,44.46,86.92,241.018,1.64,2184.54,46.61,91.12,25.84,-1
6/16/16,3094.674,3104.361,3112.475,3089.477,3116.368,-21.694,-0.6961,82974703,93496238.87,0,1.4,101.88,97.4,96.5,91.8,93.9,98,99.9,100.6,101,100,98.3,11.78,24.59,7.19,380824.81,1046848.13,301673.99,587548.66,157625.48,-12.03,552032576,2083.89,44.46,86.92,241.018,1.64,2184.54,46.61,91.12,25.84,-1
6/17/16,3110.357,3096.09,3131.048,3096.09,3094.674,15.683,0.5068,85402985,97953389.32,1,1.4,101.88,97.4,96.5,91.8,93.9,98,99.9,100.6,101,100,98.3,11.78,24.59,7.19,380824.81,1046848.13,301673.99,587548.66,157625.48,-5.65,1301417344,2083.89,44.46,86.92,241.018,1.64,2184.54,46.61,91.12,25.84,-1
6/20/16,3112.674,3114.906,3118.725,3089.712,3110.357,2.317,0.0745,63587141,74647802.46,1,1.4,101.88,97.4,96.5,91.8,93.9,98,99.9,100.6,101,100,98.3,11.78,24.59,7.19,380824.81,1046848.13,301673.99,587548.66,157625.48,3.45,598191232,2083.89,44.46,86.92,241.018,1.64,2184.54,46.61,91.12,25.84,-1
6/21/16,3106.317,3124.898,3155.492,3097.94,3112.674,-6.357,-0.2042,87965345,107233643.6,0,1.4,101.88,97.4,96.5,91.8,93.9,98,99.9,100.6,101,100,98.3,11.78,24.59,7.19,380824.81,1046848.13,301673.99,587548.66,157625.48,-27.87,537166016,2083.89,44.46,86.92,241.018,1.64,2184.54,46.61,91.12,25.84,-1
6/22/16,3133.961,3100.449,3134.06,3096.991,3106.317,27.644,0.8899,66487113,81348715.85,1,1.4,101.88,97.4,96.5,91.8,93.9,98,99.9,100.6,101,100,98.3,11.78,24.59,7.19,380824.81,1046848.13,301673.99,587548.66,157625.48,75.91,519444160,2083.89,44.46,86.92,241.018,1.64,2184.54,46.61,91.12,25.84,-1
6/23/16,3117.316,3129.72,3129.72,3102.481,3133.961,-16.645,-0.5311,67751738,81732552.16,0,1.4,101.88,97.4,96.5,91.8,93.9,98,99.9,100.6,101,100,98.3,11.78,24.59,7.19,380824.81,1046848.13,301673.99,587548.66,157625.48,36.87,525406336,2083.89,44.46,86.92,241.018,1.64,2184.54,46.61,91.12,25.84,-1
6/24/16,3077.155,3110.646,3130.539,3033.965,3117.316,-40.161,-1.2883,104792208,118967441.7,0,1.9,101.88,97.4,96.5,91.8,93.9,98,99.9,100.6,101,100,98.3,11.78,24.59,7.19,380824.81,1046848.13,301673.99,587548.66,157625.48,-35.55,1403948800,2083.89,44.46,86.92,241.018,1.64,2184.54,46.61,91.12,25.84,-1
6/27/16,3120.544,3065.128,3120.64,3064.966,3077.155,43.389,1.41,83267259,104066083.8,1,1.9,101.88,97.4,96.5,91.8,93.9,98,99.9,100.6,101,100,98.3,11.78,24.59,7.19,380824.81,1046848.13,301673.99,587548.66,157625.48,-34.68,882723904,2083.89,44.46,86.92,241.018,1.64,2184.54,46.61,91.12,25.84,1
6/28/16,3136.401,3107.397,3139.43,3099.701,3120.544,15.857,0.5081,92024637,117197791.5,1,1.9,101.88,97.4,96.5,91.8,93.9,98,99.9,100.6,101,100,98.3,11.78,24.59,7.19,380824.81,1046848.13,301673.99,587548.66,157625.48,-28.09,719004608,2083.89,44.46,86.92,241.018,1.64,2184.54,46.61,91.12,25.84,1
6/29/16,3151.389,3142.484,3158.076,3139.132,3136.401,14.988,0.4779,103723668,117958861.2,1,1.9,101.88,97.4,96.5,91.8,93.9,98,99.9,100.6,101,100,98.3,11.78,24.59,7.19,380824.81,1046848.13,301673.99,587548.66,157625.48,-4.09,691908608,2083.89,44.46,86.92,241.018,1.64,2184.54,46.61,91.12,25.84,-1
6/30/16,3153.921,3152.833,3163.72,3148.198,3151.389,2.532,0.0803,79692617,100627912.9,1,1.9,101.88,97.4,96.5,91.8,93.9,98,99.9,100.6,101,100,98.3,11.78,24.59,7.19,380824.81,1046848.13,301673.99,587548.66,157625.48,0,892900672,2083.89,44.46,86.92,241.018,1.64,2184.54,46.61,91.12,25.84,-1
7/1/16,3154.2,3156.932,3170.258,3148.294,3153.921,0.279,0.0088,71746283,91215027.69,1,1.9,101.77,98.3,97.7,94.4,95.5,98.8,100,100.2,101.1,100.6,98.6,10.22,25.43,7.23,379658.42,1048624.29,301688.23,585217.87,161718.19,14.4,551760256,2148.9,44.65,87.64,240.628,1.5,2256.34,46.88,92.03,26.69,-1
7/4/16,3204.696,3136.385,3210.601,3134.023,3154.2,50.496,1.6009,133310529,149894780,1,1.9,101.77,98.3,97.7,94.4,95.5,98.8,100,100.2,101.1,100.6,98.6,10.22,25.43,7.23,379658.42,1048624.29,301688.23,585217.87,161718.19,-11.18,551760256,2148.9,44.65,87.64,240.628,1.5,2256.34,46.88,92.03,26.69,-1
7/5/16,3207.382,3199.157,3216.702,3197.995,3204.696,2.686,0.0838,130226895,143899100.4,1,1.9,101.77,98.3,97.7,94.4,95.5,98.8,100,100.2,101.1,100.6,98.6,10.22,25.43,7.23,379658.42,1048624.29,301688.23,585217.87,161718.19,1.83,650726976,2148.9,44.65,87.64,240.628,1.5,2256.34,46.88,92.03,26.69,-1
7/6/16,3216.803,3197.624,3217.515,3183.451,3207.382,9.421,0.2937,124897458,147232471.5,1,1.9,101.77,98.3,97.7,94.4,95.5,98.8,100,100.2,101.1,100.6,98.6,10.22,25.43,7.23,379658.42,1048624.29,301688.23,585217.87,161718.19,-32,649664896,2148.9,44.65,87.64,240.628,1.5,2256.34,46.88,92.03,26.69,-1
7/7/16,3209.954,3206.55,3220.54,3190.123,3216.803,-6.849,-0.2129,118595202,140488833.7,0,1.9,101.77,98.3,97.7,94.4,95.5,98.8,100,100.2,101.1,100.6,98.6,10.22,25.43,7.23,379658.42,1048624.29,301688.23,585217.87,161718.19,-7.26,546443968,2148.9,44.65,87.64,240.628,1.5,2256.34,46.88,92.03,26.69,-1
7/8/16,3192.28,3199.754,3204.928,3183.959,3209.954,-17.674,-0.5506,89734855,111063465.4,0,1.9,101.77,98.3,97.7,94.4,95.5,98.8,100,100.2,101.1,100.6,98.6,10.22,25.43,7.23,379658.42,1048624.29,301688.23,585217.87,161718.19,-14.98,597253888,2148.9,44.65,87.64,240.628,1.5,2256.34,46.88,92.03,26.69,-1
7/11/16,3203.329,3199.038,3235.962,3197.625,3192.28,11.049,0.3461,138529511,155288151.7,1,1.9,101.77,98.3,97.7,94.4,95.5,98.8,100,100.2,101.1,100.6,98.6,10.22,25.43,7.23,379658.42,1048624.29,301688.23,585217.87,161718.19,-0.29,514516416,2148.9,44.65,87.64,240.628,1.5,2256.34,46.88,92.03,26.69,-1
7/12/16,3273.182,3201.906,3273.473,3200.303,3203.329,69.853,2.1806,172534217,190853738.9,1,1.9,101.77,98.3,97.7,94.4,95.5,98.8,100,100.2,101.1,100.6,98.6,10.22,25.43,7.23,379658.42,1048624.29,301688.23,585217.87,161718.19,-11.32,599293056,2148.9,44.65,87.64,240.628,1.5,2256.34,46.88,92.03,26.69,-1
7/13/16,3282.868,3274.02,3300.991,3271.775,3273.182,9.686,0.2959,175196090,196592300.3,1,1.9,101.77,98.3,97.7,94.4,95.5,98.8,100,100.2,101.1,100.6,98.6,10.22,25.43,7.23,379658.42,1048624.29,301688.23,585217.87,161718.19,2.01,514560576,2148.9,44.65,87.64,240.628,1.5,2256.34,46.88,92.03,26.69,-1
7/14/16,3276.763,3277.481,3281.95,3259.065,3282.868,-6.105,-0.186,107525798,128090420.9,0,1.9,101.77,98.3,97.7,94.4,95.5,98.8,100,100.2,101.1,100.6,98.6,10.22,25.43,7.23,379658.42,1048624.29,301688.23,585217.87,161718.19,-5.15,530310560,2148.9,44.65,87.64,240.628,1.5,2256.34,46.88,92.03,26.69,-1
7/15/16,3276.277,3278.835,3285.026,3265.29,3276.763,-0.486,-0.0148,102665026,125179812.9,0,1.9,101.77,98.3,97.7,94.4,95.5,98.8,100,100.2,101.1,100.6,98.6,10.22,25.43,7.23,379658.42,1048624.29,301688.23,585217.87,161718.19,3.11,643167296,2148.9,44.65,87.64,240.628,1.5,2256.34,46.88,92.03,26.69,-1
7/18/16,3262.022,3269.707,3281.637,3251.765,3276.277,-14.255,-0.4351,110312518,129785706.2,0,1.9,101.77,98.3,97.7,94.4,95.5,98.8,100,100.2,101.1,100.6,98.6,10.22,25.43,7.23,379658.42,1048624.29,301688.23,585217.87,161718.19,-9.24,479280256,2148.9,44.65,87.64,240.628,1.5,2256.34,46.88,92.03,26.69,-1
